35II|pub|Theses/A/CStar/TowardsVN.lean|ok|faithful|Theorem (Uniform Boundedness), cstar.tex parsec-350.20. The thesis's set F of bounded maps is rendered as an indexed family and "sup < infinity" as BddAbove; both faithful. Proved by the thesis's own argument (35III-35V, after Sokal): the ball lemma is the new `sokal_lemma` (35IV, cstar.tex:6029) and the 3^-n Cauchy sequence is inside `pub`. Mathlib's `banach_steinhaus` is no longer used.|repaired 2026-09-03: transcribed 35III-35V, 140 new lines. sokal_lemma is the printed ball lemma r norm(T) <= sup over B_r(x) of norm(T xi), in the bounded form "any M dominating norm(T xi) on the ball dominates r norm(T)", proved the printed way (for xi in B_r(0), either norm(T xi) <= norm(T(x+xi)) or norm(T xi) <= norm(T(x-xi)), since otherwise 2 norm(T xi) = norm(T(x+xi) - T(x-xi)) <= norm(T(x+xi)) + norm(T(x-xi)) < 2 norm(T xi)) plus homogeneity of the operator norm. pub then follows 35V: pick T n with norm(F (T n)) > (n+1) 3^(n+1), walk x n with norm(x (n+1) - x n) <= 3^-(n+1) and norm(F (T n) (x n)) >= (2/3) 3^-n norm(F (T n)) by the ball lemma; Mathlib's cauchySeq_of_le_geometric and dist_le_of_le_geometric_of_tendsto give the limit a and the printed norm(x n - a) <= (1/2) 3^-n (the sum of 3^-k being 3/2), so norm(F (T n) a) >= (2/3 - 1/2) 3^-n norm(F (T n)) > (n+1)/2, contradicting sup norm(T a) < infinity. The Baire/barrelled route of banach_steinhaus is gone.  FORWARD-REFERENCE PASS 2026-09-04 (lead: pub cites sokal_lemma of 350.40, later than 350.20): ALLOWED, no change. cstar.tex:6053 is inside pub's own printed proof and reads 'Using sref sokal-lemma', and 350.40 is a sub-point of 350.30, pub's Proof. The tool flags it only because scripts/forward_check.py records top-level points alone, so the label sokal-lemma, nested two deep inside point 20, never enters its label table and the sref cannot be matched
35IV|sokal_lemma|Theses/A/CStar/TowardsVN.lean|ok|faithful|35IV (sokal-lemma, cstar.tex:6029): the ball lemma r norm T <= sup over the ball B_r(x) of norm T xi, in bounded form, proved the printed way (parallelogram-style case split on T(x + xi), T(x - xi)) plus homogeneity. Used by 35II pub as 35V uses it.|row added 2026-09-04 with the 35II conversion.
35VI|hellinger_toeplitz|Theses/A/CStar/TowardsVN.lean|ok|faithful|Two hypotheses are assumed that the source does not assume. (a) The point says "if either X or Y is complete"; ours fixes `[CompleteSpace X]`, the doc admitting "by symmetry we state the case that the domain X is complete". The recovery is immediate — the statement is symmetric in (T,X)/(S,Y), so instantiating with the roles swapped gives the other disjunct — but it is never recorded. (b) The source's T is an *adjointable map*, and 32I explicitly notes that such a T "must be linear, and a module map"; ours takes T and S as given ℂ-linear maps `X →ₗ[ℂ] Y`, so ℂ-linearity is assumed rather than derived (the 𝒜-module-map half is not claimed by 35VI itself). Conclusion (T and T* bounded) matches. Proof is the thesis's: bound ⟪T*y,·⟫, apply 35II over the unit ball of Y, then the ‖Tx‖² = ‖⟪Tx,Tx⟫‖ <= B‖Tx‖‖x‖ step that is the content of the cited `chilb-form-bounded`.|repaired: on both counts -- hellinger_toeplitz (TowardsVN.lean:222) now takes the DISJUNCTION CompleteSpace X ∨ CompleteSpace Y, the second disjunct discharged by instantiating the first with the roles swapped; and T, S are bare maps with ℂ-linearity in the CONCLUSION, derived by linear_of_isAdjointTo from definiteness, which is what 32I says an adjointable map must be. -- 2026-08-26 A/VN stmt pass: RECLASSIFIED weaker -> ok, reason 4. The repair was IN PLACE and re-read at TowardsVN:222: the hypothesis is the DISJUNCTION CompleteSpace X or CompleteSpace Y, the second disjunct discharged by instantiating hellinger_toeplitz_aux with the roles swapped; and T, S are BARE maps X -> Y, Y -> X with C-linearity in the CONCLUSION (the existential over T' : X ->l[C] Y with coe T' = T), derived by linear_of_isAdjointTo from definiteness -- which is what 32I says an adjointable map must be. Neither assumed hypothesis survives. Axiom-clean in situ.
36I|IsBoundedModuleMap|Theses/A/CStar/TowardsVN.lean|ok|none|Auxiliary definition of a (bounded) module map between pre-Hilbert 𝒜-modules, as 32I introduces it: 𝒜-linear (`T (a • x) = a • T x`) and continuous. Mathlib's `CStarModule` writes the module action on the left where the thesis writes it on the right; the mirror is applied uniformly (⟪x, a•y⟫ = a ⟪x,y⟫ against the thesis's ⟪x, y·a⟫ = ⟪x,y⟫a), so nothing is lost.
36I|SelfDual|Theses/A/CStar/TowardsVN.lean|ok|none|Definition `self-dual`, parsec-360.10, rendered clause for clause.  (An earlier note here said 36II "has no declaration anywhere in the tree"; that expired — see the 36II row below.)
36II|selfDual_hilbert|Theses/A/CStar/TowardsVN.lean|ok|none|Example parsec-360.20: every Hilbert space is self-dual, by Riesz. Stated at TowardsVN.lean:516 and proved through Mathlib's `InnerProductSpace.toDual`, which is the Riesz representation the Example appeals to.|repaired 2026-08-29. 2026-08-29 mathlib-row re-derivation: the PROOF column was reclassified mathlib -> none. cstar.tex:6130 is an Example one sentence long -- "By Riesz' representation theorem every Hilbert space is self-dual" -- which is the bare citation the schema classes none, not an argument ours could fail to follow. The finding is otherwise unchanged: Mathlib's InnerProductSpace.toDual IS the Riesz theorem the Example cites, so there was never a divergence here to record.  EARLIER RECORD, kept: 2026-08-27 coverage pass: row added; the point was formalized and unrecorded (case (a)). It has four consumers, and 36V `chilb_form_representation` five — so the standing observation that 36II's absence left 36V used by nothing has expired at both ends. `exists_rho` (39IX) now takes the thesis's own route through 36II and 36V (TowardsVN.lean:2257), not straight to Mathlib.
35IX|hellinger_toeplitz_needs_complete, c00, c00T, c00T_isAdjointTo, c00T_isSymmetric, c00T_not_bounded, c00T_not_continuous, c00_not_complete, xN, c00T_xN, norm_c00T_xN, norm_xN_le, norm_xN_le_pi_div_sqrt_six|Theses/A/CStar/TowardsVN.lean|ok|faithful|Example `hellinger-toeplitz-needs-complete`, parsec-350.90: completeness may not be dropped from 35VI -- on c00, the finitely supported sequences, T a = (n a_n)_n is self-adjoint but unbounded. CONVERTED 2026-08-29, TowardsVN.lean:240-501. The carrier is `c00` (:276), the finite-support Submodule of `lp (fun _ : N => C) 2`; Mathlib's Submodule.innerProductSpace supplies the pre-Hilbert structure, and `c00_eq_span` (:305) checks it is the same subspace 5III spans by the coordinate vectors lp.single 2 n z. T is `c00T` (:348), self-adjoint as `c00T_isAdjointTo` (:370, the file's own IsAdjointTo of 4VIII) and equivalently `c00T_isSymmetric` (:379, Mathlib's LinearMap.IsSymmetric); unbounded as `c00T_not_bounded` (:454) and `c00T_not_continuous` (:473). The headline `hellinger_toeplitz_needs_complete` (:497) packages the two into the existential the Example asserts. The source vectors x_N = (1, 1/2, ..., 1/N, 0, ...) are bounded by the thesis's printed constant pi over sqrt 6: `norm_xN_le` (:417) bounds them by sqrt of the p-series tsum sum' 1/k^2, and `norm_xN_le_pi_div_sqrt_six` (:441) evaluates that as pi over sqrt 6 by Mathlib's `hasSum_zeta_two`, which is what `c00T_not_bounded` now uses. Every other step is the thesis's: `c00T_xN` (:387) is its computation that T sends x_N to (1, ..., 1, 0, ...), and `norm_c00T_xN` (:401) is its 2-norm sqrt N. Also proved, beyond the Example: `c00_not_complete` (:488), which is what stops 35IX being a counterexample to 35VI, and which is 4IX's missing clause 2. REPAIRED 2026-08-29, after the row was first written: c00_not_complete closed via Mathlib's LinearMap.IsSymmetric.continuous, not via this file's own 35VI `hellinger_toeplitz` (:222) sitting 250 lines above it, so the claim that the proof is mild for one reason and only one was not yet true. It now applies hellinger_toeplitz at script-A = C with T as its own adjoint, which is also what gives c00T_isAdjointTo (the 4VIII hypothesis 35VI takes) a consumer besides the headline existential. The pi over sqrt 6 constant, once the only remaining shortcut, was supplied on 2026-09-03.|repaired 2026-09-03: the last recorded shortcut is gone, and the reason recorded for leaving it was false. `norm_xN_le_pi_div_sqrt_six` (TowardsVN.lean:562) now gives the thesis's printed bound pi over sqrt 6 on the source vectors, from Mathlib's `hasSum_zeta_two`, and `c00T_not_bounded` uses that bound. The row said the Basel value lived far from this file's imports; Theses.Common does `import Mathlib`, so it was always in reach and no import changed. Everything else was already the thesis's -- c00T_xN, norm_c00T_xN = sqrt N, and 35VI for c00_not_complete -- so the 2026-08-29 conversion record stands unaltered. Verified: scripts/lean1.sh Theses/A/CStar/TowardsVN.lean, exit 0, no errors, no new warnings.
36III|selfDual_pi|Theses/A/CStar/TowardsVN.lean|ok|none|Exercise parsec-360.30, 𝒜^N is self-dual, rendered on Mathlib's `WithCStarModule 𝒜 (Fin N → 𝒜)`. asols publishes no solution for parsec 360, so there is no thesis argument to match; ours is the obvious standard-basis one. (Our proof never uses the boundedness half of `IsBoundedModuleMap`, which is correct — for 𝒜^N every module map is bounded.)
36IV|IsBoundedForm|Theses/A/CStar/TowardsVN.lean|ok|none|Definition `chilb-form`, parsec-360.40: both clauses ([x,·] and [·,y]* module maps) are fields. Since B is a bare function the module-map conditions are phrased as existence of an agreeing linear map, which is faithful. Only the *bounded* variant is defined; the point defines "(bounded) form" with the parenthesis optional, so the unbounded notion is not available — it is not used.
36V|inner_add_left'|Theses/A/CStar/TowardsVN.lean|ok|none|Private auxiliary: additivity of the 𝒜-valued inner product in its first argument (32I). Not a transcription of 36V.
36V|inner_smul_left'|Theses/A/CStar/TowardsVN.lean|ok|none|Private auxiliary: conjugate-homogeneity in the first argument (32I). Not a transcription of 36V.
36V|ext_inner_left'|Theses/A/CStar/TowardsVN.lean|ok|none|Private auxiliary: definiteness of the inner product separates points, i.e. the "definite" clause of 32I's pre-Hilbert module. Not a transcription of 36V.
36V|chilb_form_representation|Theses/A/CStar/TowardsVN.lean|stronger|faithful|Proposition `chilb-form-representation`, parsec-360.50. The source takes X and Y to be self-dual *Hilbert* 𝒜-modules — hence both complete, by 32I — where ours assumes `CStarModule` (pre-Hilbert) plus `[CompleteSpace X]` only, so Y need not be complete. That is a genuine, and true, generalisation: completeness enters only through 35VI, where one of the two suffices. The doc comment reads this the other way round ("Completeness restored"), which is right about X but does not record that Y's completeness has been dropped. Conclusion is the point's `∃!` including adjointability and the module-map clause. Proof is the thesis's, with the ℂ-linearity and 𝒜-linearity of T and S — which the thesis leaves at "we get a map" and "clearly adjoint" — verified by hand, since our 35VI takes linear maps.|left-benign: dropping [CompleteSpace Y] is a true generalisation -- completeness enters only through 35VI, where either side suffices -- and the doc comment at TowardsVN.lean:578 now records the DROPPED Y as well as the restored X, which is the omission the row flagged.
